movie,movieLabel,narrative_location,narrative_locationLabel,coordinates
http://www.wikidata.org/entity/Q29388552,The Day After,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q31280449,November,http://www.wikidata.org/entity/Q191,Estonia,Point(26.0 59.0)
http://www.wikidata.org/entity/Q31280449,November,http://www.wikidata.org/entity/Q191,Estonia,Point(26.0 59.0)
http://www.wikidata.org/entity/Q36998754,The Captain,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q36998754,The Captain,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q38420717,Scary Mother,http://www.wikidata.org/entity/Q191,Estonia,Point(26.0 59.0)
http://www.wikidata.org/entity/Q38526766,Ballon,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q38526766,Ballon,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q39137276,Proxima,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q39137276,Proxima,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q39137276,Proxima,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q39736500,The Final Journey,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q39736500,The Final Journey,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q45420274,The Silent Revolution,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q45420274,The Silent Revolution,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q45420274,The Silent Revolution,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q45420274,The Silent Revolution,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q48807250,Homo novus (film),http://www.wikidata.org/entity/Q211,Latvia,Point(25.0 57.0)
http://www.wikidata.org/entity/Q50660620,I Remember You,http://www.wikidata.org/entity/Q189,Iceland,Point(-19.0 65.0)
http://www.wikidata.org/entity/Q50660620,I Remember You,http://www.wikidata.org/entity/Q189,Iceland,Point(-19.0 65.0)
http://www.wikidata.org/entity/Q54862508,Jojo Rabbit,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q54862508,Jojo Rabbit,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q54862508,Jojo Rabbit,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q54862508,Jojo Rabbit,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q54862508,Jojo Rabbit,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q55388838,Crystal Swan,http://www.wikidata.org/entity/Q184,Belarus,Point(28.046666666 53.528333333)
http://www.wikidata.org/entity/Q55597723,Shelter,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q55597723,Shelter,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q55597723,Shelter,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q55597723,Shelter,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q56296349,System Crasher,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q56296349,System Crasher,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q56296349,System Crasher,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q60849460,Union of the North,http://www.wikidata.org/entity/Q189,Iceland,Point(-19.0 65.0)
http://www.wikidata.org/entity/Q65939784,Martin Eden,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q65939784,Martin Eden,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q66809721,Pelican Blood,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q66809721,Pelican Blood,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q67456281,Eurovision Song Contest: The Story of Fire Saga,http://www.wikidata.org/entity/Q189,Iceland,Point(-19.0 65.0)
http://www.wikidata.org/entity/Q77717298,Exile,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q77717298,Exile,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q80265844,Lassie Come Home,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q80265844,Lassie Come Home,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q81058936,Lake of Happiness,http://www.wikidata.org/entity/Q184,Belarus,Point(28.046666666 53.528333333)
http://www.wikidata.org/entity/Q81402968,The Translators,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q81402968,The Translators,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q82299296,Enfant Terrible,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q83487969,Persian Lessons,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q83487969,Persian Lessons,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q83487969,Persian Lessons,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q83487969,Persian Lessons,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q84935556,Sleep,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q84935556,Sleep,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q98380358,Q98380358,http://www.wikidata.org/entity/Q184,Belarus,Point(28.046666666 53.528333333)
http://www.wikidata.org/entity/Q100558146,Echo,http://www.wikidata.org/entity/Q189,Iceland,Point(-19.0 65.0)
http://www.wikidata.org/entity/Q103913939,Q103913939,http://www.wikidata.org/entity/Q184,Belarus,Point(28.046666666 53.528333333)
http://www.wikidata.org/entity/Q105478818,Black Square,http://www.wikidata.org/entity/Q184,Belarus,Point(28.046666666 53.528333333)
http://www.wikidata.org/entity/Q20502242,Wonder Woman,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q20502242,Wonder Woman,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q20502242,Wonder Woman,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q20502242,Wonder Woman,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q28796230,Never Look Away,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q28796230,Never Look Away,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q29219774,Bye Bye Germany,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q29219774,Bye Bye Germany,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q29219774,Bye Bye Germany,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q44107699,Poveri ma ricchissimi,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q47461602,Put Grandma in the Freezer,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q47461602,Put Grandma in the Freezer,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q48671738,Boys Cry,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q48808572,Blessed Madness,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q48809279,Like a Cat on a Highway,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q48811567,Sono tornato,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q51800111,Dogman,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q51800111,Dogman,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q51800111,Dogman,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q51800111,Dogman,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q52266837,Forgive Us Our Debts,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q53557750,Rabbia furiosa - Er Canaro,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q55766461,Q55766461,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q55766487,On My Skin,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q55831184,Io sono Tempesta,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q55831184,Io sono Tempesta,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q55831875,Q55831875,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q55832043,Q55832043,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q56070841,Q56070841,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q58488364,Magical Nights,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q60500172,All You Need Is Crime,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q60838801,Nevermind,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q63213307,The Traitor,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q63213307,The Traitor,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q63213307,The Traitor,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q63213307,The Traitor,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q63213307,The Traitor,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q63254651,Q63254651,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q63498468,The Champion,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q63565845,"Love, Wedding, Repeat",http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q64016309,Q64016309,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q64174405,Tommaso,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q64174405,Tommaso,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q69397680,Baby gang,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q77892265,Roam Rome Mein,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q79292339,The Goddesss of Fortune,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q79292339,The Goddesss of Fortune,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q83437869,Tre Piani,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q84075576,Bad Tales,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q85226616,Permette? Alberto Sordi,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q86450616,Citizens of the World,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q86450616,Citizens of the World,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q43303160,Good Manners,http://www.wikidata.org/entity/Q174,São Paulo,Point(-46.633947222 -23.550394444)
http://www.wikidata.org/entity/Q43303160,Good Manners,http://www.wikidata.org/entity/Q174,São Paulo,Point(-46.633947222 -23.550394444)
http://www.wikidata.org/entity/Q48879272,Corpo Elétrico,http://www.wikidata.org/entity/Q174,São Paulo,Point(-46.633947222 -23.550394444)
http://www.wikidata.org/entity/Q48879463,Q48879463,http://www.wikidata.org/entity/Q174,São Paulo,Point(-46.633947222 -23.550394444)
http://www.wikidata.org/entity/Q63213307,The Traitor,http://www.wikidata.org/entity/Q175,São Paulo,Point(-49.2075 -21.829722222)
http://www.wikidata.org/entity/Q63213307,The Traitor,http://www.wikidata.org/entity/Q175,São Paulo,Point(-49.2075 -21.829722222)
http://www.wikidata.org/entity/Q63213307,The Traitor,http://www.wikidata.org/entity/Q175,São Paulo,Point(-49.2075 -21.829722222)
http://www.wikidata.org/entity/Q63213307,The Traitor,http://www.wikidata.org/entity/Q175,São Paulo,Point(-49.2075 -21.829722222)
http://www.wikidata.org/entity/Q63213307,The Traitor,http://www.wikidata.org/entity/Q175,São Paulo,Point(-49.2075 -21.829722222)
http://www.wikidata.org/entity/Q96099760,Q96099760,http://www.wikidata.org/entity/Q174,São Paulo,Point(-46.633947222 -23.550394444)
http://www.wikidata.org/entity/Q96099761,Q96099761,http://www.wikidata.org/entity/Q174,São Paulo,Point(-46.633947222 -23.550394444)
http://www.wikidata.org/entity/Q30501175,Teefa in Trouble,http://www.wikidata.org/entity/Q270,Warsaw,Point(21.033333333 52.216666666)
http://www.wikidata.org/entity/Q51834363,Cold War,http://www.wikidata.org/entity/Q270,Warsaw,Point(21.033333333 52.216666666)
http://www.wikidata.org/entity/Q96071378,Home Front,http://www.wikidata.org/entity/Q262,Algeria,Point(1.0 28.0)
http://www.wikidata.org/entity/Q25217767,Raabta,http://www.wikidata.org/entity/Q224,Croatia,Point(15.466667 45.25)
http://www.wikidata.org/entity/Q25302758,Mom,http://www.wikidata.org/entity/Q230,Georgia,Point(43.733330555 42.016669444)
http://www.wikidata.org/entity/Q54762644,A Polar Year,http://www.wikidata.org/entity/Q223,Greenland,Point(-40.0 72.0)
http://www.wikidata.org/entity/Q54762644,A Polar Year,http://www.wikidata.org/entity/Q223,Greenland,Point(-40.0 72.0)
http://www.wikidata.org/entity/Q54762644,A Polar Year,http://www.wikidata.org/entity/Q223,Greenland,Point(-40.0 72.0)
http://www.wikidata.org/entity/Q97829803,Padrenostro,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q97829803,Padrenostro,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q25480414,İstanbul Kırmızısı,http://www.wikidata.org/entity/Q406,Istanbul,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q25480414,İstanbul Kırmızısı,http://www.wikidata.org/entity/Q406,Istanbul,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q26882523,American Assassin,http://www.wikidata.org/entity/Q406,Istanbul,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q26882523,American Assassin,http://www.wikidata.org/entity/Q406,Istanbul,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q26882523,American Assassin,http://www.wikidata.org/entity/Q406,Istanbul,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q26882523,American Assassin,http://www.wikidata.org/entity/Q406,Istanbul,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q38081888,Aile Arasında,http://www.wikidata.org/entity/Q406,Istanbul,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q42289734,Fork in the Road,http://www.wikidata.org/entity/Q406,Istanbul,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q43235888,Acı Tatlı Ekşi,http://www.wikidata.org/entity/Q406,Istanbul,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q47101973,Kayhan,http://www.wikidata.org/entity/Q406,Istanbul,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q47101973,Kayhan,http://www.wikidata.org/entity/Q406,Istanbul,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q50414210,Q50414210,http://www.wikidata.org/entity/Q406,Istanbul,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q50414210,Q50414210,http://www.wikidata.org/entity/Q406,Istanbul,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q29549882,Frost,http://www.wikidata.org/entity/Q212,Ukraine,Point(32.0 49.0)
http://www.wikidata.org/entity/Q29588705,Dustards,http://www.wikidata.org/entity/Q212,Ukraine,Point(32.0 49.0)
http://www.wikidata.org/entity/Q30962895,Cyborgs: Heroes Never Die,http://www.wikidata.org/entity/Q212,Ukraine,Point(32.0 49.0)
http://www.wikidata.org/entity/Q30963297,Mr Jones,http://www.wikidata.org/entity/Q212,Ukraine,Point(32.0 49.0)
http://www.wikidata.org/entity/Q30963297,Mr Jones,http://www.wikidata.org/entity/Q212,Ukraine,Point(32.0 49.0)
http://www.wikidata.org/entity/Q30964038,The Line,http://www.wikidata.org/entity/Q212,Ukraine,Point(32.0 49.0)
http://www.wikidata.org/entity/Q35555061,KINGDOM Of SWORDS,http://www.wikidata.org/entity/Q212,Ukraine,Point(32.0 49.0)
http://www.wikidata.org/entity/Q39736500,The Final Journey,http://www.wikidata.org/entity/Q212,Ukraine,Point(32.0 49.0)
http://www.wikidata.org/entity/Q39736500,The Final Journey,http://www.wikidata.org/entity/Q212,Ukraine,Point(32.0 49.0)
http://www.wikidata.org/entity/Q50233658,Creed II,http://www.wikidata.org/entity/Q212,Ukraine,Point(32.0 49.0)
http://www.wikidata.org/entity/Q50233658,Creed II,http://www.wikidata.org/entity/Q212,Ukraine,Point(32.0 49.0)
http://www.wikidata.org/entity/Q50233658,Creed II,http://www.wikidata.org/entity/Q212,Ukraine,Point(32.0 49.0)
http://www.wikidata.org/entity/Q50233658,Creed II,http://www.wikidata.org/entity/Q212,Ukraine,Point(32.0 49.0)
http://www.wikidata.org/entity/Q52158045,Donbass,http://www.wikidata.org/entity/Q212,Ukraine,Point(32.0 49.0)
http://www.wikidata.org/entity/Q52158045,Donbass,http://www.wikidata.org/entity/Q212,Ukraine,Point(32.0 49.0)
http://www.wikidata.org/entity/Q52158045,Donbass,http://www.wikidata.org/entity/Q212,Ukraine,Point(32.0 49.0)
http://www.wikidata.org/entity/Q56365609,Q56365609,http://www.wikidata.org/entity/Q212,Ukraine,Point(32.0 49.0)
http://www.wikidata.org/entity/Q61117212,Q61117212,http://www.wikidata.org/entity/Q212,Ukraine,Point(32.0 49.0)
http://www.wikidata.org/entity/Q63445736,Dau,http://www.wikidata.org/entity/Q212,Ukraine,Point(32.0 49.0)
http://www.wikidata.org/entity/Q80963748,My Thoughts Are Silent,http://www.wikidata.org/entity/Q212,Ukraine,Point(32.0 49.0)
http://www.wikidata.org/entity/Q84267513,The Earth Is Blue as an Orange,http://www.wikidata.org/entity/Q212,Ukraine,Point(32.0 49.0)
http://www.wikidata.org/entity/Q23925082,Endless Poetry,http://www.wikidata.org/entity/Q298,Chile,Point(-71.0 -33.0)
http://www.wikidata.org/entity/Q29144080,Lucky Boy,http://www.wikidata.org/entity/Q334,Singapore,Point(103.8 1.3)
http://www.wikidata.org/entity/Q29588623,Crazy Rich Asians,http://www.wikidata.org/entity/Q334,Singapore,Point(103.8 1.3)
http://www.wikidata.org/entity/Q29588623,Crazy Rich Asians,http://www.wikidata.org/entity/Q334,Singapore,Point(103.8 1.3)
http://www.wikidata.org/entity/Q29588623,Crazy Rich Asians,http://www.wikidata.org/entity/Q334,Singapore,Point(103.8 1.3)
http://www.wikidata.org/entity/Q30602665,Salty,http://www.wikidata.org/entity/Q298,Chile,Point(-71.0 -33.0)
http://www.wikidata.org/entity/Q51955042,Polar,http://www.wikidata.org/entity/Q298,Chile,Point(-71.0 -33.0)
http://www.wikidata.org/entity/Q56276462,Ema,http://www.wikidata.org/entity/Q298,Chile,Point(-71.0 -33.0)
http://www.wikidata.org/entity/Q56276462,Ema,http://www.wikidata.org/entity/Q298,Chile,Point(-71.0 -33.0)
http://www.wikidata.org/entity/Q56276462,Ema,http://www.wikidata.org/entity/Q298,Chile,Point(-71.0 -33.0)
http://www.wikidata.org/entity/Q56276462,Ema,http://www.wikidata.org/entity/Q298,Chile,Point(-71.0 -33.0)
http://www.wikidata.org/entity/Q56307570,The Wolf House,http://www.wikidata.org/entity/Q298,Chile,Point(-71.0 -33.0)
http://www.wikidata.org/entity/Q58313458,Q58313458,http://www.wikidata.org/entity/Q298,Chile,Point(-71.0 -33.0)
http://www.wikidata.org/entity/Q65684108,The Prince,http://www.wikidata.org/entity/Q298,Chile,Point(-71.0 -33.0)
http://www.wikidata.org/entity/Q66828959,Some Beasts,http://www.wikidata.org/entity/Q298,Chile,Point(-71.0 -33.0)
http://www.wikidata.org/entity/Q87343802,Lejos de Casa,http://www.wikidata.org/entity/Q298,Chile,Point(-71.0 -33.0)
http://www.wikidata.org/entity/Q93874742,Q93874742,http://www.wikidata.org/entity/Q298,Chile,Point(-71.0 -33.0)
http://www.wikidata.org/entity/Q55340335,The Maus,http://www.wikidata.org/entity/Q225,Bosnia and Herzegovina,Point(18.0 44.0)
http://www.wikidata.org/entity/Q55598765,Nicky Larson and Cupid's Perfume,http://www.wikidata.org/entity/Q235,Monaco,Point(7.416666666 43.733333333)
http://www.wikidata.org/entity/Q55598765,Nicky Larson and Cupid's Perfume,http://www.wikidata.org/entity/Q235,Monaco,Point(7.416666666 43.733333333)
http://www.wikidata.org/entity/Q55598765,Nicky Larson and Cupid's Perfume,http://www.wikidata.org/entity/Q235,Monaco,Point(7.416666666 43.733333333)
http://www.wikidata.org/entity/Q77893042,Kazakh Khanate – Golden Throne,http://www.wikidata.org/entity/Q232,Kazakhstan,Point(68.0 48.0)
http://www.wikidata.org/entity/Q86675345,Sputnik,http://www.wikidata.org/entity/Q232,Kazakhstan,Point(68.0 48.0)
http://www.wikidata.org/entity/Q86675345,Sputnik,http://www.wikidata.org/entity/Q232,Kazakhstan,Point(68.0 48.0)
http://www.wikidata.org/entity/Q99671372,Borat Subsequent Moviefilm,http://www.wikidata.org/entity/Q232,Kazakhstan,Point(68.0 48.0)
http://www.wikidata.org/entity/Q100718251,Full Moon,http://www.wikidata.org/entity/Q225,Bosnia and Herzegovina,Point(18.0 44.0)
http://www.wikidata.org/entity/Q56877293,Money Trap,http://www.wikidata.org/entity/Q406,Istanbul,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q56877293,Money Trap,http://www.wikidata.org/entity/Q406,Istanbul,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q61077072,Q61077072,http://www.wikidata.org/entity/Q406,Istanbul,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q61077072,Q61077072,http://www.wikidata.org/entity/Q406,Istanbul,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q61077240,Yol Arkadaşım,http://www.wikidata.org/entity/Q406,Istanbul,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q61077243,Yol Arkadaşım 2,http://www.wikidata.org/entity/Q406,Istanbul,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q62307142,Karakomik Filmler,http://www.wikidata.org/entity/Q406,Istanbul,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q62307142,Karakomik Filmler,http://www.wikidata.org/entity/Q406,Istanbul,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q65199021,Motreb,http://www.wikidata.org/entity/Q406,Istanbul,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q76848332,Merhaba Güzel Vatanım,http://www.wikidata.org/entity/Q406,Istanbul,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q76848332,Merhaba Güzel Vatanım,http://www.wikidata.org/entity/Q406,Istanbul,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q76988853,Cinayet Süsü,http://www.wikidata.org/entity/Q406,Istanbul,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q76988853,Cinayet Süsü,http://www.wikidata.org/entity/Q406,Istanbul,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q81225309,Karakomik Filmler 2,http://www.wikidata.org/entity/Q406,Istanbul,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q81225309,Karakomik Filmler 2,http://www.wikidata.org/entity/Q406,Istanbul,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q33308113,Wonder Boy,http://www.wikidata.org/entity/Q334,Singapore,Point(103.8 1.3)
http://www.wikidata.org/entity/Q39060366,Ramen Teh,http://www.wikidata.org/entity/Q334,Singapore,Point(103.8 1.3)
http://www.wikidata.org/entity/Q39060366,Ramen Teh,http://www.wikidata.org/entity/Q334,Singapore,Point(103.8 1.3)
http://www.wikidata.org/entity/Q39060366,Ramen Teh,http://www.wikidata.org/entity/Q334,Singapore,Point(103.8 1.3)
http://www.wikidata.org/entity/Q42919058,Ah Boys to Men 4,http://www.wikidata.org/entity/Q334,Singapore,Point(103.8 1.3)
http://www.wikidata.org/entity/Q48313938,Wonderful! Liang Xi Mei,http://www.wikidata.org/entity/Q334,Singapore,Point(103.8 1.3)
http://www.wikidata.org/entity/Q56064134,A Land Imagined,http://www.wikidata.org/entity/Q334,Singapore,Point(103.8 1.3)
http://www.wikidata.org/entity/Q59418140,Detective Conan: The Fist of Blue Sapphire,http://www.wikidata.org/entity/Q334,Singapore,Point(103.8 1.3)
http://www.wikidata.org/entity/Q65278123,Q65278123,http://www.wikidata.org/entity/Q334,Singapore,Point(103.8 1.3)
http://www.wikidata.org/entity/Q67171174,Wet Season,http://www.wikidata.org/entity/Q334,Singapore,Point(103.8 1.3)
http://www.wikidata.org/entity/Q102303721,The Diam Diam Era,http://www.wikidata.org/entity/Q334,Singapore,Point(103.8 1.3)
